,nfe,best_score,elapsed_time,pi_0,pi_1,pi_2,pi_3,pi_4,probability_SBX,probability_PCX,probability_DE,probability_UNDX,probability_SPX,probability_UM,number_of_nodes,number_of_units,config,seed,improvement,elapsed time (min),scaled score
391,58269,0.57,49.88621878623962,33.0,29.0,11.0,69.0,11.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,7,4,0.006000000000000005,0.8314369797706603,1.0
0,100,0.264,0.2974348068237304,76.0,219.0,26.0,323.0,65.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2514,5,7,4,0.0,0.004957246780395507,0.46315789473684216
3,543,0.546,0.7938997745513916,5.0,357.0,327.0,249.0,160.0,0.4271844660194174,0.1844660194174757,0.0970873786407767,0.145631067961165,0.0388349514563106,0.1067961165048543,2514,5,8,0,0.0020000000000000018,0.01323166290918986,0.6946564885496184
5,838,0.556,1.0948214530944824,14.0,318.0,190.0,263.0,197.0,0.6213592233009708,0.145631067961165,0.0776699029126213,0.0485436893203883,0.029126213592233,0.0776699029126213,2514,5,8,0,0.010000000000000009,0.018247024218241373,0.7073791348600509
6,988,0.574,1.2248835563659668,30.0,458.0,27.0,229.0,59.0,0.6213592233009708,0.145631067961165,0.0776699029126213,0.0485436893203883,0.029126213592233,0.0776699029126213,2514,5,8,0,0.017999999999999905,0.02041472593943278,0.7302798982188294
8,1282,0.604,1.5525288581848145,11.0,486.0,27.0,229.0,132.0,0.7572815533980582,0.087378640776699,0.0388349514563106,0.029126213592233,0.0097087378640776,0.0776699029126213,2514,5,8,0,0.030000000000000027,0.025875480969746907,0.7684478371501272
9,1430,0.606,1.6772654056549072,14.0,488.0,28.0,288.0,190.0,0.7961165048543689,0.0679611650485436,0.0388349514563106,0.0194174757281553,0.0097087378640776,0.0679611650485436,2514,5,8,0,0.0020000000000000018,0.02795442342758179,0.7709923664122137
10,1578,0.666,1.8104984760284424,11.0,84.0,27.0,229.0,114.0,0.8640776699029126,0.029126213592233,0.0388349514563106,0.0097087378640776,0.0097087378640776,0.0485436893203883,2514,5,8,0,0.06000000000000005,0.03017497460047404,0.8473282442748091
13,2013,0.676,2.2425317764282227,4.0,46.0,27.0,229.0,114.0,0.9056603773584906,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0377358490566037,2514,5,8,0,0.010000000000000009,0.03737552960713705,0.8600508905852418
14,2162,0.678,2.376385450363159,14.0,403.0,27.0,229.0,79.0,0.9150943396226416,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0283018867924528,2514,5,8,0,0.0020000000000000018,0.03960642417271932,0.8625954198473282
15,2312,0.69,2.530605792999268,4.0,46.0,79.0,229.0,114.0,0.9150943396226416,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0283018867924528,2514,5,8,0,0.0119999999999999,0.042176763216654464,0.8778625954198472
16,2460,0.7,2.6611790657043457,18.0,402.0,54.0,229.0,4.0,0.9245283018867924,0.0094339622641509,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,0,0.010000000000000009,0.04435298442840576,0.8905852417302798
17,2608,0.702,2.785839557647705,18.0,397.0,54.0,229.0,4.0,0.9245283018867924,0.0094339622641509,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,0,0.0020000000000000018,0.046430659294128415,0.8931297709923663
20,3050,0.704,3.15862774848938,18.0,48.0,54.0,229.0,4.0,0.9245283018867924,0.0094339622641509,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,0,0.0020000000000000018,0.052643795808156334,0.8956743002544528
24,3644,0.706,3.775530815124512,18.0,32.0,54.0,229.0,4.0,0.9339622641509434,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,0,0.0020000000000000018,0.06292551358540853,0.8982188295165393
26,3939,0.726,4.037123680114746,14.0,211.0,54.0,229.0,4.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,0,0.020000000000000018,0.06728539466857911,0.9236641221374046
30,4533,0.736,4.521980047225952,14.0,211.0,39.0,229.0,4.0,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,2514,5,8,0,0.010000000000000009,0.07536633412043253,0.9363867684478371
39,5872,0.762,5.80483603477478,14.0,218.0,39.0,229.0,10.0,0.9339622641509434,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,0,0.026000000000000023,0.09674726724624634,0.9694656488549618
554,82422,0.766,78.05702066421509,14.0,280.0,39.0,211.0,10.0,0.9433962264150944,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,0,0.0040000000000000036,1.3009503444035848,0.9745547073791349
603,89715,0.768,84.43561029434204,14.0,280.0,72.0,211.0,10.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,0,0.0020000000000000018,1.4072601715723674,0.9770992366412213
0,100,0.544,0.2836153507232666,270.0,105.0,268.0,8.0,145.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2514,5,8,0,0.0,0.004726922512054444,0.6921119592875318
1,244,0.53,0.4885907173156738,29.0,218.0,32.0,291.0,40.0,0.238095238095238,0.1523809523809524,0.1523809523809524,0.1809523809523809,0.1523809523809524,0.1238095238095238,2514,5,8,1,0.07200000000000001,0.008143178621927896,0.6743002544529262
3,541,0.55,0.7857370376586914,144.0,338.0,11.0,229.0,511.0,0.5238095238095238,0.1904761904761904,0.1047619047619047,0.0857142857142857,0.0285714285714285,0.0666666666666666,2514,5,8,1,0.020000000000000018,0.013095617294311523,0.6997455470737913
4,687,0.568,0.91027569770813,21.0,218.0,32.0,180.0,8.0,0.6285714285714286,0.1238095238095238,0.0857142857142857,0.0761904761904762,0.0095238095238095,0.0761904761904762,2514,5,8,1,0.017999999999999905,0.015171261628468833,0.7226463104325699
5,832,0.602,1.0425310134887695,5.0,333.0,11.0,229.0,22.0,0.7142857142857143,0.0761904761904762,0.0666666666666666,0.0285714285714285,0.0095238095238095,0.1047619047619047,2514,5,8,1,0.03400000000000003,0.01737551689147949,0.7659033078880406
7,1126,0.694,1.3449747562408447,90.0,221.0,42.0,229.0,8.0,0.8113207547169812,0.0660377358490566,0.0283018867924528,0.0188679245283018,0.0094339622641509,0.0660377358490566,2514,5,8,1,0.09199999999999997,0.022416245937347413,0.8829516539440203
13,2013,0.706,2.2818398475646973,90.0,240.0,42.0,229.0,8.0,0.9339622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,2514,5,8,1,0.01200000000000001,0.038030664126078285,0.8982188295165393
17,2606,0.708,2.853581190109253,11.0,218.0,39.0,229.0,23.0,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,1,0.0020000000000000018,0.04755968650182088,0.9007633587786259
18,2755,0.718,2.9935784339904785,90.0,350.0,42.0,229.0,5.0,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,1,0.010000000000000009,0.049892973899841306,0.9134860050890584
19,2904,0.73,3.1371219158172607,90.0,218.0,42.0,229.0,5.0,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,1,0.01200000000000001,0.052285365263621014,0.9287531806615775
23,3501,0.738,3.671278238296509,10.0,218.0,42.0,229.0,14.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,1,0.008000000000000007,0.06118797063827515,0.9389312977099236
31,4692,0.756,4.8820481300354,10.0,218.0,39.0,229.0,14.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,1,0.018000000000000016,0.08136746883392335,0.9618320610687022
65,9760,0.76,9.38759732246399,10.0,229.0,39.0,211.0,14.0,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,1,0.0040000000000000036,0.15645995537439983,0.9669211195928753
81,12134,0.778,11.451289892196655,10.0,145.0,39.0,211.0,14.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,1,0.018000000000000016,0.19085483153661092,0.989821882951654
300,44665,0.786,40.446457386016846,14.0,145.0,39.0,211.0,10.0,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,2514,5,8,1,0.008000000000000007,0.6741076231002807,1.0
0,100,0.458,0.2966146469116211,71.0,493.0,552.0,218.0,55.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2514,5,8,1,0.0,0.004943577448527018,0.5826972010178118
3,531,0.518,0.8147995471954346,40.0,0.0,0.0,139.0,105.0,0.2912621359223301,0.2135922330097087,0.1262135922330097,0.1650485436893204,0.0194174757281553,0.1844660194174757,2514,5,8,2,0.04400000000000004,0.013579992453257243,0.6590330788804071
5,822,0.596,1.0971741676330566,5.0,218.0,25.0,102.0,407.0,0.4757281553398058,0.1941747572815534,0.0776699029126213,0.0679611650485436,0.0097087378640776,0.174757281553398,2514,5,8,2,0.07799999999999996,0.018286236127217612,0.7582697201017811
8,1253,0.624,1.6826753616333008,5.0,218.0,39.0,102.0,407.0,0.6407766990291263,0.1359223300970873,0.058252427184466,0.029126213592233,0.0097087378640776,0.1262135922330097,2514,5,8,2,0.028000000000000025,0.028044589360555015,0.7938931297709924
9,1400,0.644,1.812234878540039,5.0,218.0,39.0,102.0,120.0,0.7547169811320755,0.0849056603773584,0.0283018867924528,0.0188679245283018,0.0094339622641509,0.1037735849056603,2514,5,8,2,0.020000000000000018,0.030203914642333983,0.8193384223918575
10,1549,0.652,1.941394567489624,14.0,553.0,0.0,160.0,10.0,0.8018867924528302,0.0660377358490566,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0849056603773584,2514,5,8,2,0.008000000000000007,0.03235657612482707,0.8295165394402035
11,1697,0.668,2.0629210472106934,14.0,64.0,0.0,160.0,10.0,0.8207547169811321,0.0566037735849056,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0754716981132075,2514,5,8,2,0.016000000000000014,0.034382017453511556,0.8498727735368957
14,2138,0.7,2.46900486946106,46.0,28.0,90.0,145.0,6.0,0.9056603773584906,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0471698113207547,2514,5,8,2,0.03199999999999992,0.041150081157684336,0.8905852417302798
15,2285,0.706,2.5984833240509038,39.0,549.0,6.0,160.0,14.0,0.9056603773584906,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0471698113207547,2514,5,8,2,0.006000000000000005,0.043308055400848394,0.8982188295165393
18,2731,0.716,2.967987298965454,39.0,554.0,6.0,160.0,90.0,0.9056603773584906,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0471698113207547,2514,5,8,2,0.010000000000000009,0.04946645498275757,0.9109414758269719
20,3029,0.72,3.284641981124878,18.0,218.0,10.0,160.0,42.0,0.9150943396226416,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0471698113207547,2514,5,8,2,0.0040000000000000036,0.054744033018747966,0.916030534351145
21,3177,0.734,3.409477949142456,39.0,33.0,6.0,160.0,90.0,0.9150943396226416,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0471698113207547,2514,5,8,2,0.014000000000000012,0.0568246324857076,0.9338422391857506
29,4367,0.738,4.675421237945557,39.0,91.0,6.0,160.0,90.0,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,2514,5,8,2,0.0040000000000000036,0.07792368729909262,0.9389312977099236
31,4663,0.746,4.927389144897461,39.0,218.0,6.0,160.0,90.0,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,2514,5,8,2,0.008000000000000007,0.08212315241495768,0.9491094147582697
64,9542,0.748,9.624599933624268,39.0,218.0,5.0,160.0,90.0,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,2514,5,8,2,0.0020000000000000018,0.1604099988937378,0.9516539440203562
87,12969,0.754,12.6229350566864,33.0,280.0,5.0,160.0,90.0,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,2,0.006000000000000005,0.21038225094477334,0.9592875318066157
148,22054,0.756,21.36788272857666,33.0,211.0,5.0,160.0,90.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,2,0.0020000000000000018,0.356131378809611,0.9618320610687022
153,22799,0.758,22.045645713806152,33.0,300.0,5.0,160.0,90.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,2,0.0020000000000000018,0.36742742856343585,0.9643765903307888
0,100,0.474,0.2944746017456054,546.0,501.0,160.0,126.0,6.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2514,5,8,2,0.0,0.0049079100290934236,0.6030534351145037
1,249,0.524,0.5075535774230957,32.0,560.0,211.0,159.0,347.0,0.238095238095238,0.2,0.0761904761904762,0.3047619047619048,0.1238095238095238,0.0571428571428571,2514,5,8,3,0.10200000000000004,0.008459226290384928,0.6666666666666666
2,397,0.534,0.6749377250671387,0.0,256.0,160.0,120.0,11.0,0.419047619047619,0.1619047619047619,0.0666666666666666,0.238095238095238,0.0285714285714285,0.0857142857142857,2514,5,8,3,0.010000000000000009,0.011248962084452311,0.6793893129770993
3,545,0.564,0.902066707611084,0.0,12.0,160.0,61.0,11.0,0.5047619047619047,0.1238095238095238,0.0857142857142857,0.2,0.0095238095238095,0.0761904761904762,2514,5,8,3,0.029999999999999916,0.0150344451268514,0.7175572519083968
5,838,0.576,1.2436344623565674,211.0,59.0,37.0,160.0,46.0,0.6857142857142857,0.0952380952380952,0.0571428571428571,0.1047619047619047,0.0095238095238095,0.0476190476190476,2514,5,8,3,0.01200000000000001,0.020727241039276124,0.7328244274809159
6,987,0.604,1.389124870300293,211.0,59.0,17.0,160.0,13.0,0.6857142857142857,0.0952380952380952,0.0571428571428571,0.1047619047619047,0.0095238095238095,0.0476190476190476,2514,5,8,3,0.028000000000000025,0.02315208117167155,0.7684478371501272
7,1135,0.65,1.5161759853363037,22.0,92.0,10.0,80.0,160.0,0.7735849056603774,0.0377358490566037,0.0660377358490566,0.0471698113207547,0.0094339622641509,0.0660377358490566,2514,5,8,3,0.04600000000000004,0.02526959975560506,0.8269720101781171
8,1283,0.652,1.6480953693389893,22.0,86.0,10.0,80.0,160.0,0.7924528301886793,0.0377358490566037,0.0471698113207547,0.0377358490566037,0.0094339622641509,0.0754716981132075,2514,5,8,3,0.0020000000000000018,0.02746825615564982,0.8295165394402035
9,1431,0.668,1.7903099060058594,211.0,33.0,5.0,144.0,102.0,0.8113207547169812,0.0188679245283018,0.0660377358490566,0.0094339622641509,0.0094339622641509,0.0849056603773584,2514,5,8,3,0.016000000000000014,0.02983849843343099,0.8498727735368957
10,1579,0.708,1.926701307296753,14.0,54.0,211.0,75.0,39.0,0.8584905660377359,0.0094339622641509,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0754716981132075,2514,5,8,3,0.039999999999999925,0.03211168845494588,0.9007633587786259
12,1875,0.716,2.259295463562012,14.0,33.0,211.0,75.0,39.0,0.8773584905660378,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0660377358490566,2514,5,8,3,0.008000000000000007,0.037654924392700205,0.9109414758269719
17,2615,0.738,2.987946033477783,14.0,145.0,211.0,96.0,40.0,0.9245283018867924,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0377358490566037,2514,5,8,3,0.02200000000000002,0.04979910055796306,0.9389312977099236
31,4694,0.754,5.060696125030518,33.0,69.0,4.0,90.0,160.0,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,2514,5,8,3,0.016000000000000014,0.08434493541717529,0.9592875318066157
0,100,0.422,0.2898049354553222,157.0,254.0,32.0,256.0,230.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2514,5,8,3,0.0,0.004830082257588703,0.5368956743002544
3,536,0.548,0.7193169593811035,160.0,384.0,5.0,38.0,367.0,0.5436893203883495,0.0970873786407767,0.0970873786407767,0.0485436893203883,0.0194174757281553,0.1941747572815534,2514,5,8,4,0.050000000000000044,0.011988615989685059,0.6972010178117048
4,682,0.566,0.8578479290008545,160.0,384.0,5.0,38.0,8.0,0.7475728155339806,0.0485436893203883,0.087378640776699,0.0194174757281553,0.0097087378640776,0.087378640776699,2514,5,8,4,0.017999999999999905,0.014297465483347574,0.7201017811704834
6,971,0.618,1.2872719764709473,160.0,384.0,5.0,58.0,7.0,0.7961165048543689,0.0485436893203883,0.029126213592233,0.0097087378640776,0.0097087378640776,0.1067961165048543,2514,5,8,4,0.052000000000000046,0.021454532941182453,0.7862595419847328
7,1117,0.68,1.4066073894500732,160.0,384.0,18.0,80.0,8.0,0.7961165048543689,0.0485436893203883,0.029126213592233,0.0097087378640776,0.0097087378640776,0.1067961165048543,2514,5,8,4,0.062000000000000055,0.023443456490834555,0.8651399491094148
10,1561,0.696,1.806827545166016,160.0,384.0,18.0,72.0,8.0,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,2514,5,8,4,0.015999999999999903,0.030113792419433603,0.8854961832061068
11,1709,0.698,1.974459171295166,160.0,86.0,18.0,39.0,8.0,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,2514,5,8,4,0.0020000000000000018,0.032907652854919436,0.8880407124681933
12,1857,0.706,2.1173267364501958,160.0,99.0,18.0,51.0,6.0,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,2514,5,8,4,0.008000000000000007,0.035288778940836596,0.8982188295165393
13,2003,0.72,2.236877679824829,160.0,60.0,18.0,33.0,8.0,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,2514,5,8,4,0.014000000000000012,0.037281294663747154,0.916030534351145
16,2453,0.722,2.613614559173584,160.0,64.0,18.0,39.0,6.0,0.9245283018867924,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0377358490566037,2514,5,8,4,0.0020000000000000018,0.043560242652893065,0.9185750636132315
17,2602,0.726,2.7539327144622803,160.0,280.0,18.0,39.0,8.0,0.9150943396226416,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0377358490566037,2514,5,8,4,0.0040000000000000036,0.04589887857437134,0.9236641221374046
25,3797,0.73,3.805015802383423,160.0,300.0,18.0,33.0,8.0,0.9245283018867924,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,2514,5,8,4,0.0040000000000000036,0.06341693003972372,0.9287531806615775
29,4385,0.732,4.325103521347046,160.0,280.0,14.0,39.0,8.0,0.9339622641509434,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,2514,5,8,4,0.0020000000000000018,0.07208505868911744,0.9312977099236641
30,4535,0.738,4.452258586883545,160.0,274.0,14.0,39.0,10.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,4,0.006000000000000005,0.07420430978139242,0.9389312977099236
34,5130,0.756,5.033912897109985,160.0,280.0,14.0,39.0,10.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,4,0.018000000000000016,0.08389854828516642,0.9618320610687022
42,6319,0.76,6.058935165405273,160.0,218.0,14.0,39.0,10.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,4,0.0040000000000000036,0.10098225275675456,0.9669211195928753
438,65202,0.766,59.28490209579468,211.0,229.0,14.0,39.0,10.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,8,4,0.006000000000000005,0.9880817015965779,0.9745547073791349
0,100,0.498,0.2751410007476806,444.0,384.0,5.0,300.0,190.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2514,5,8,4,0.0,0.004585683345794677,0.6335877862595419
1,245,0.572,0.5627870559692383,493.0,408.0,238.0,24.0,94.0,0.2095238095238095,0.1904761904761904,0.1428571428571428,0.1809523809523809,0.1904761904761904,0.0857142857142857,2514,5,9,0,0.041999999999999926,0.00937978426615397,0.6825775656324582
2,392,0.622,0.8562328815460205,454.0,16.0,168.0,653.0,17.0,0.1333333333333333,0.3238095238095238,0.1047619047619047,0.3523809523809524,0.0095238095238095,0.0761904761904762,2514,5,9,0,0.050000000000000044,0.01427054802576701,0.7422434367541766
4,691,0.626,1.1728055477142334,49.0,555.0,31.0,16.0,0.0,0.2761904761904762,0.4380952380952381,0.0761904761904762,0.1523809523809524,0.0095238095238095,0.0476190476190476,2514,5,9,0,0.0040000000000000036,0.019546759128570557,0.7470167064439142
5,841,0.636,1.346289873123169,0.0,16.0,636.0,653.0,17.0,0.3619047619047619,0.3714285714285714,0.0666666666666666,0.1619047619047619,0.0095238095238095,0.0285714285714285,2514,5,9,0,0.010000000000000009,0.022438164552052817,0.7589498806682577
8,1289,0.7,1.8333873748779297,512.0,16.0,33.0,12.0,545.0,0.5188679245283019,0.2830188679245283,0.1037735849056603,0.0566037735849056,0.0094339622641509,0.0283018867924528,2514,5,9,0,0.06399999999999995,0.030556456247965495,0.8353221957040573
10,1587,0.728,2.151984214782715,79.0,16.0,5.0,17.0,6.0,0.5943396226415094,0.2452830188679245,0.0660377358490566,0.0471698113207547,0.0094339622641509,0.0377358490566037,2514,5,9,0,0.028000000000000025,0.035866403579711915,0.8687350835322196
12,1879,0.754,2.474132776260376,0.0,8.0,175.0,5.0,278.0,0.8018867924528302,0.0660377358490566,0.0754716981132075,0.0283018867924528,0.0094339622641509,0.0188679245283018,2514,5,9,0,0.026000000000000023,0.041235546271006264,0.8997613365155132
15,2325,0.762,3.030810832977295,169.0,16.0,195.0,5.0,40.0,0.8867924528301887,0.0471698113207547,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0188679245283018,2514,5,9,0,0.008000000000000007,0.050513513882954914,0.9093078758949881
18,2773,0.766,3.492976427078247,161.0,16.0,195.0,12.0,64.0,0.9339622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,2514,5,9,0,0.0040000000000000036,0.05821627378463745,0.9140811455847256
21,3219,0.77,3.8954086303710938,223.0,16.0,12.0,10.0,64.0,0.9339622641509434,0.0188679245283018,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,9,0,0.0040000000000000036,0.06492347717285156,0.9188544152744631
23,3517,0.772,4.165601015090942,85.0,16.0,195.0,5.0,29.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,9,0,0.0020000000000000018,0.06942668358484903,0.9212410501193318
25,3818,0.788,4.512386083602905,198.0,16.0,266.0,5.0,6.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,9,0,0.016000000000000014,0.0752064347267151,0.9403341288782817
30,4565,0.798,5.227735996246338,198.0,16.0,266.0,5.0,45.0,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,2514,5,9,0,0.010000000000000009,0.0871289332707723,0.9522673031026254
31,4714,0.8,5.373127460479736,198.0,16.0,266.0,5.0,29.0,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,2514,5,9,0,0.0020000000000000018,0.08955212434132893,0.9546539379474941
42,6351,0.806,6.85362696647644,198.0,16.0,161.0,5.0,29.0,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,2514,5,9,0,0.006000000000000005,0.11422711610794067,0.9618138424821003
57,8573,0.808,8.99815320968628,278.0,16.0,266.0,5.0,29.0,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,2514,5,9,0,0.0020000000000000018,0.149969220161438,0.9642004773269691
68,10213,0.81,10.497056007385254,278.0,16.0,266.0,5.0,64.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,9,0,0.0020000000000000018,0.1749509334564209,0.9665871121718378
73,10953,0.818,11.17670226097107,261.0,16.0,154.0,5.0,64.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,9,0,0.007999999999999896,0.1862783710161845,0.9761336515513126
75,11254,0.828,11.45211696624756,278.0,16.0,154.0,5.0,64.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,9,0,0.010000000000000009,0.190868616104126,0.9880668257756563
120,17932,0.832,17.509145498275757,337.0,16.0,154.0,5.0,64.0,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,2514,5,9,0,0.0040000000000000036,0.2918190916379293,0.9928400954653938
0,100,0.53,0.3470332622528076,306.0,8.0,615.0,132.0,378.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2514,5,9,0,0.0,0.005783887704213461,0.6324582338902148
1,249,0.518,0.4857556819915771,342.0,10.0,8.0,480.0,32.0,0.2476190476190476,0.2,0.1142857142857142,0.2285714285714285,0.1714285714285714,0.0380952380952381,2514,5,9,1,0.03600000000000003,0.008095928033192952,0.6181384248210025
2,399,0.528,0.6772756576538086,468.0,464.0,12.0,13.0,153.0,0.3428571428571428,0.1809523809523809,0.1047619047619047,0.3142857142857143,0.0095238095238095,0.0476190476190476,2514,5,9,1,0.010000000000000009,0.011287927627563477,0.6300715990453462
3,548,0.584,0.8298807144165039,582.0,0.0,386.0,8.0,2.0,0.4571428571428571,0.2,0.0666666666666666,0.2095238095238095,0.0095238095238095,0.0571428571428571,2514,5,9,1,0.05599999999999994,0.013831345240275066,0.6968973747016707
4,694,0.586,0.9846904277801514,119.0,0.0,386.0,8.0,2.0,0.4952380952380952,0.2666666666666666,0.0571428571428571,0.1047619047619047,0.0095238095238095,0.0666666666666666,2514,5,9,1,0.0020000000000000018,0.01641150712966919,0.6992840095465394
