,nfe,best_score,elapsed_time,pi_0,pi_1,pi_2,pi_3,pi_4,pi_5,pi_6,pi_7,pi_8,pi_9,probability_SBX,probability_PCX,probability_DE,probability_UNDX,probability_SPX,probability_UM,number_of_nodes,number_of_units,config,seed,improvement,elapsed time (min),scaled score
47,7057,0.55,7.399648904800415,163.0,43.0,108.0,41.0,53.0,122.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,2,3,0.010000000000000009,0.12332748174667359,0.8842443729903537
50,7505,0.562,7.774094820022583,163.0,43.0,108.0,35.0,53.0,122.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,2,3,0.01200000000000001,0.1295682470003764,0.9035369774919615
61,9148,0.572,9.120233535766602,163.0,43.0,108.0,42.0,53.0,122.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,2,3,0.009999999999999898,0.1520038922627767,0.9196141479099678
125,18711,0.574,16.727447509765625,163.0,43.0,108.0,15.0,53.0,127.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,2,3,0.0020000000000000018,0.27879079182942706,0.922829581993569
135,20208,0.586,17.946741342544556,163.0,43.0,108.0,15.0,79.0,127.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,2,3,0.01200000000000001,0.2991123557090759,0.9421221864951768
396,59224,0.594,49.57003307342529,163.0,43.0,108.0,9.0,79.0,262.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,2,3,0.008000000000000007,0.8261672178904216,0.954983922829582
426,63701,0.598,53.11656641960144,163.0,43.0,108.0,15.0,79.0,262.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,2,3,0.0040000000000000036,0.8852761069933573,0.9614147909967845
0,100,0.228,0.4727869033813476,436.0,531.0,42.0,86.0,106.0,40.0,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,957,6,2,3,0.0,0.00787978172302246,0.3665594855305466
1,245,0.292,0.7240941524505615,178.0,277.0,256.0,131.0,281.0,292.0,,,,,0.3333333333333333,0.0952380952380952,0.0857142857142857,0.1714285714285714,0.1904761904761904,0.1238095238095238,957,6,2,4,0.043999999999999984,0.012068235874176025,0.46945337620578775
2,392,0.316,0.9593424797058104,269.0,176.0,191.0,239.0,250.0,243.0,,,,,0.5047619047619047,0.0476190476190476,0.0761904761904762,0.0666666666666666,0.1523809523809524,0.1523809523809524,957,6,2,4,0.02400000000000002,0.015989041328430174,0.5080385852090032
3,533,0.332,2.3068652153015137,254.0,57.0,292.0,104.0,49.0,37.0,,,,,0.5238095238095238,0.0857142857142857,0.0666666666666666,0.0571428571428571,0.1142857142857142,0.1523809523809524,957,6,2,4,0.016000000000000014,0.038447753588358564,0.5337620578778135
4,681,0.394,2.4266703128814697,232.0,217.0,322.0,43.0,250.0,156.0,,,,,0.6095238095238096,0.0571428571428571,0.0666666666666666,0.0380952380952381,0.1142857142857142,0.1142857142857142,957,6,2,4,0.062,0.04044450521469116,0.6334405144694534
5,828,0.414,2.551699161529541,232.0,209.0,376.0,43.0,250.0,156.0,,,,,0.6285714285714286,0.0476190476190476,0.0952380952380952,0.0285714285714285,0.0857142857142857,0.1142857142857142,957,6,2,4,0.019999999999999962,0.042528319358825686,0.6655948553054662
7,1120,0.416,2.7984273433685303,292.0,21.0,279.0,60.0,257.0,250.0,,,,,0.7075471698113207,0.0377358490566037,0.0754716981132075,0.0283018867924528,0.0471698113207547,0.1037735849056603,957,6,2,4,0.0020000000000000018,0.04664045572280884,0.6688102893890675
8,1266,0.452,3.0693087577819824,163.0,235.0,376.0,43.0,250.0,156.0,,,,,0.7358490566037735,0.0188679245283018,0.0754716981132075,0.0283018867924528,0.0377358490566037,0.1037735849056603,957,6,2,4,0.03600000000000003,0.05115514596303304,0.7266881028938907
10,1562,0.462,3.2974929809570312,163.0,235.0,351.0,43.0,250.0,156.0,,,,,0.8584905660377359,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0849056603773584,957,6,2,4,0.010000000000000009,0.054958216349283856,0.7427652733118971
13,2003,0.466,3.667585849761963,163.0,261.0,344.0,43.0,250.0,156.0,,,,,0.8773584905660378,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0754716981132075,957,6,2,4,0.0040000000000000036,0.06112643082936605,0.7491961414790997
14,2147,0.486,3.7706899642944336,163.0,143.0,351.0,50.0,250.0,132.0,,,,,0.8773584905660378,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0754716981132075,957,6,2,4,0.019999999999999962,0.06284483273824056,0.7813504823151125
18,2734,0.522,4.232417345046997,76.0,163.0,309.0,40.0,250.0,156.0,,,,,0.8962264150943396,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0660377358490566,957,6,2,4,0.03600000000000003,0.07054028908411662,0.8392282958199357
19,2882,0.534,4.3672425746917725,76.0,163.0,309.0,40.0,250.0,78.0,,,,,0.9056603773584906,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0471698113207547,957,6,2,4,0.01200000000000001,0.07278737624486288,0.8585209003215435
29,4363,0.538,5.487742185592651,76.0,163.0,108.0,1.0,250.0,78.0,,,,,0.8018867924528302,0.0188679245283018,0.1320754716981132,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,2,4,0.0040000000000000036,0.09146236975987752,0.864951768488746
32,4812,0.552,5.885923385620117,76.0,163.0,108.0,9.0,250.0,78.0,,,,,0.8113207547169812,0.0188679245283018,0.1320754716981132,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,2,4,0.014000000000000012,0.09809872309366861,0.8874598070739551
37,5552,0.574,6.479076623916626,76.0,163.0,108.0,9.0,250.0,79.0,,,,,0.7830188679245284,0.0188679245283018,0.1415094339622641,0.0094339622641509,0.0094339622641509,0.0377358490566037,957,6,2,4,0.02199999999999991,0.10798461039861043,0.922829581993569
40,5994,0.578,6.826721906661987,76.0,163.0,108.0,6.0,250.0,79.0,,,,,0.8018867924528302,0.0094339622641509,0.1415094339622641,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,2,4,0.0040000000000000036,0.11377869844436646,0.9292604501607716
48,7179,0.588,7.743085384368896,43.0,163.0,108.0,9.0,250.0,78.0,,,,,0.9056603773584906,0.0094339622641509,0.0471698113207547,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,2,4,0.010000000000000009,0.12905142307281492,0.9453376205787781
49,7329,0.59,7.856907606124878,43.0,163.0,108.0,7.0,250.0,79.0,,,,,0.9056603773584906,0.0094339622641509,0.0471698113207547,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,2,4,0.0020000000000000018,0.1309484601020813,0.9485530546623794
55,8224,0.594,8.569529294967651,43.0,163.0,122.0,3.0,250.0,79.0,,,,,0.9056603773584906,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0377358490566037,957,6,2,4,0.0040000000000000036,0.14282548824946087,0.954983922829582
58,8674,0.61,8.920940160751343,43.0,163.0,108.0,9.0,250.0,79.0,,,,,0.9056603773584906,0.0094339622641509,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,2,4,0.016000000000000014,0.14868233601252237,0.9807073954983923
60,8975,0.614,9.15292263031006,43.0,163.0,108.0,15.0,250.0,79.0,,,,,0.9150943396226416,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,2,4,0.0040000000000000036,0.15254871050516766,0.9871382636655949
77,11512,0.616,11.15867280960083,43.0,163.0,92.0,15.0,250.0,79.0,,,,,0.9433962264150944,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,2,4,0.0020000000000000018,0.18597788016001385,0.9903536977491961
271,40317,0.618,34.58225965499878,43.0,163.0,108.0,92.0,250.0,79.0,,,,,0.9150943396226416,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0471698113207547,957,6,2,4,0.0020000000000000018,0.5763709942499796,0.9935691318327974
317,47159,0.62,40.04344177246094,43.0,163.0,108.0,122.0,250.0,79.0,,,,,0.9245283018867924,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0377358490566037,957,6,2,4,0.0020000000000000018,0.6673906962076823,0.9967845659163987
321,47753,0.622,40.50577235221863,43.0,163.0,108.0,127.0,250.0,79.0,,,,,0.9150943396226416,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0471698113207547,957,6,2,4,0.0020000000000000018,0.6750962058703105,1.0
0,100,0.248,0.4692342281341553,87.0,440.0,405.0,28.0,239.0,341.0,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,957,6,2,4,0.0,0.007820570468902588,0.3987138263665595
1,244,0.612,0.6017124652862549,85.0,21.0,375.0,0.0,56.0,25.0,,,,,0.2095238095238095,0.2476190476190476,0.1238095238095238,0.2095238095238095,0.1142857142857142,0.0952380952380952,957,6,3,0,0.038000000000000034,0.010028541088104248,0.7018348623853211
2,389,0.636,0.7335331439971924,61.0,258.0,0.0,58.0,104.0,467.0,,,,,0.2666666666666666,0.2285714285714285,0.0952380952380952,0.2857142857142857,0.019047619047619,0.1047619047619047,957,6,3,0,0.02400000000000002,0.012225552399953207,0.7293577981651377
3,538,0.656,0.9208054542541504,13.0,274.0,107.0,5.0,0.0,8.0,,,,,0.3428571428571428,0.2095238095238095,0.0857142857142857,0.238095238095238,0.0095238095238095,0.1142857142857142,957,6,3,0,0.020000000000000018,0.015346757570902507,0.7522935779816514
4,684,0.672,1.059098482131958,3.0,50.0,3.0,58.0,63.0,409.0,,,,,0.4380952380952381,0.1714285714285714,0.0571428571428571,0.238095238095238,0.0095238095238095,0.0857142857142857,957,6,3,0,0.016000000000000014,0.017651641368865968,0.7706422018348624
5,830,0.69,1.1938307285308838,13.0,66.0,110.0,5.0,0.0,159.0,,,,,0.4476190476190476,0.219047619047619,0.0952380952380952,0.1523809523809524,0.0095238095238095,0.0761904761904762,957,6,3,0,0.017999999999999905,0.019897178808848063,0.7912844036697247
6,978,0.698,1.3511638641357422,1.0,274.0,109.0,7.0,116.0,17.0,,,,,0.4476190476190476,0.219047619047619,0.0952380952380952,0.1523809523809524,0.0095238095238095,0.0761904761904762,957,6,3,0,0.008000000000000007,0.022519397735595702,0.8004587155963302
8,1276,0.746,1.640218734741211,12.0,7.0,125.0,7.0,179.0,58.0,,,,,0.6792452830188679,0.0943396226415094,0.1132075471698113,0.0566037735849056,0.0188679245283018,0.0377358490566037,957,6,3,0,0.04800000000000004,0.027336978912353517,0.8555045871559633
10,1575,0.752,1.8873820304870603,12.0,7.0,105.0,7.0,179.0,58.0,,,,,0.8113207547169812,0.0754716981132075,0.0754716981132075,0.0094339622641509,0.0188679245283018,0.0094339622641509,957,6,3,0,0.006000000000000005,0.03145636717478434,0.8623853211009175
11,1724,0.78,2.0216047763824463,9.0,7.0,74.0,7.0,179.0,58.0,,,,,0.8113207547169812,0.0754716981132075,0.0754716981132075,0.0094339622641509,0.0188679245283018,0.0094339622641509,957,6,3,0,0.028000000000000025,0.033693412939707436,0.8944954128440368
13,2023,0.812,2.270397424697876,50.0,20.0,252.0,5.0,58.0,7.0,,,,,0.8773584905660378,0.0377358490566037,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,3,0,0.03200000000000003,0.03783995707829793,0.9311926605504588
20,3060,0.828,3.18098521232605,14.0,7.0,74.0,5.0,179.0,18.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,3,0,0.015999999999999903,0.053016420205434164,0.9495412844036697
23,3510,0.836,3.5500292778015137,37.0,7.0,74.0,5.0,179.0,18.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,3,0,0.008000000000000007,0.059167154630025226,0.9587155963302751
28,4252,0.84,4.226471424102783,37.0,0.0,74.0,5.0,179.0,18.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,3,0,0.0040000000000000036,0.07044119040171305,0.963302752293578
31,4700,0.854,4.587413787841797,50.0,7.0,74.0,5.0,179.0,18.0,,,,,0.9150943396226416,0.0094339622641509,0.0471698113207547,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,3,0,0.014000000000000012,0.07645689646402995,0.9793577981651376
35,5300,0.856,5.106476068496704,50.0,0.0,74.0,5.0,179.0,18.0,,,,,0.8962264150943396,0.0094339622641509,0.0660377358490566,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,3,0,0.0020000000000000018,0.08510793447494507,0.981651376146789
40,6042,0.864,5.735424757003784,50.0,14.0,74.0,5.0,179.0,7.0,,,,,0.9339622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,3,0,0.008000000000000007,0.09559041261672974,0.9908256880733944
176,26351,0.872,23.409183025360107,50.0,14.0,74.0,5.0,232.0,7.0,,,,,0.8773584905660378,0.0188679245283018,0.0566037735849056,0.0094339622641509,0.0188679245283018,0.0188679245283018,957,6,3,0,0.008000000000000007,0.39015305042266846,1.0
0,100,0.574,0.4642622470855713,46.0,251.0,320.0,58.0,2.0,2.0,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,957,6,3,0,0.0,0.007737704118092855,0.658256880733945
1,244,0.64,0.6778533458709717,74.0,123.0,20.0,2.0,94.0,120.0,,,,,0.1904761904761904,0.2476190476190476,0.0761904761904762,0.2666666666666666,0.0571428571428571,0.1619047619047619,957,6,3,1,0.07799999999999996,0.011297555764516194,0.7339449541284404
2,391,0.67,0.844310998916626,74.0,123.0,18.0,2.0,94.0,120.0,,,,,0.2761904761904762,0.2476190476190476,0.0857142857142857,0.2571428571428571,0.019047619047619,0.1142857142857142,957,6,3,1,0.030000000000000027,0.014071849981943767,0.768348623853211
4,685,0.672,1.1864676475524902,76.0,140.0,25.0,5.0,97.0,121.0,,,,,0.3904761904761905,0.219047619047619,0.0285714285714285,0.2666666666666666,0.0095238095238095,0.0857142857142857,957,6,3,1,0.0020000000000000018,0.019774460792541505,0.7706422018348624
5,832,0.676,1.3296043872833252,37.0,10.0,14.0,0.0,182.0,11.0,,,,,0.3904761904761905,0.219047619047619,0.0285714285714285,0.2666666666666666,0.0095238095238095,0.0857142857142857,957,6,3,1,0.0040000000000000036,0.022160073121388752,0.7752293577981652
6,982,0.68,1.464386224746704,37.0,10.0,14.0,0.0,182.0,450.0,,,,,0.5471698113207547,0.2169811320754717,0.0377358490566037,0.1226415094339622,0.0094339622641509,0.0660377358490566,957,6,3,1,0.0040000000000000036,0.024406437079111734,0.779816513761468
7,1131,0.706,1.617464303970337,74.0,12.0,30.0,3.0,101.0,39.0,,,,,0.6132075471698113,0.1886792452830188,0.0188679245283018,0.0849056603773584,0.0094339622641509,0.0849056603773584,957,6,3,1,0.025999999999999912,0.026957738399505615,0.8096330275229358
8,1278,0.742,1.772780418395996,58.0,10.0,108.0,5.0,97.0,74.0,,,,,0.7075471698113207,0.1320754716981132,0.0188679245283018,0.0377358490566037,0.0188679245283018,0.0849056603773584,957,6,3,1,0.03600000000000003,0.029546340306599934,0.8509174311926605
10,1575,0.746,2.038956642150879,58.0,10.0,108.0,5.0,120.0,74.0,,,,,0.7641509433962265,0.1037735849056603,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0849056603773584,957,6,3,1,0.0040000000000000036,0.03398261070251465,0.8555045871559633
11,1725,0.762,2.158416509628296,88.0,0.0,23.0,5.0,100.0,116.0,,,,,0.7924528301886793,0.0471698113207547,0.0377358490566037,0.0094339622641509,0.0283018867924528,0.0849056603773584,957,6,3,1,0.016000000000000014,0.03597360849380493,0.8738532110091743
12,1873,0.764,2.286329507827759,46.0,0.0,23.0,5.0,100.0,116.0,,,,,0.8584905660377359,0.0094339622641509,0.0566037735849056,0.0094339622641509,0.0188679245283018,0.0471698113207547,957,6,3,1,0.0020000000000000018,0.03810549179712931,0.8761467889908257
14,2173,0.768,2.5912110805511475,72.0,114.0,7.0,5.0,78.0,124.0,,,,,0.8679245283018868,0.0094339622641509,0.0566037735849056,0.0094339622641509,0.0094339622641509,0.0471698113207547,957,6,3,1,0.0040000000000000036,0.04318685134251912,0.8807339449541285
15,2320,0.784,2.727270603179932,50.0,0.0,18.0,5.0,18.0,138.0,,,,,0.8679245283018868,0.0094339622641509,0.0566037735849056,0.0094339622641509,0.0094339622641509,0.0471698113207547,957,6,3,1,0.016000000000000014,0.045454510052998866,0.8990825688073395
17,2618,0.8,2.967696189880371,72.0,11.0,7.0,5.0,78.0,116.0,,,,,0.8679245283018868,0.0094339622641509,0.0660377358490566,0.0094339622641509,0.0094339622641509,0.0377358490566037,957,6,3,1,0.016000000000000014,0.04946160316467285,0.9174311926605505
18,2764,0.802,3.1051411628723145,72.0,11.0,7.0,5.0,78.0,23.0,,,,,0.8867924528301887,0.0094339622641509,0.0566037735849056,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,3,1,0.0020000000000000018,0.051752352714538576,0.9197247706422019
20,3065,0.804,3.3462107181549072,58.0,4.0,10.0,5.0,97.0,74.0,,,,,0.8962264150943396,0.0094339622641509,0.0566037735849056,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,3,1,0.0020000000000000018,0.05577017863591512,0.9220183486238532
23,3514,0.808,3.716550588607788,58.0,3.0,10.0,5.0,97.0,74.0,,,,,0.8962264150943396,0.0094339622641509,0.0566037735849056,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,3,1,0.0040000000000000036,0.0619425098101298,0.9266055045871561
25,3809,0.81,4.012920141220093,58.0,3.0,10.0,5.0,87.0,74.0,,,,,0.8962264150943396,0.0094339622641509,0.0566037735849056,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,3,1,0.0020000000000000018,0.06688200235366822,0.9288990825688074
32,4854,0.812,4.939605474472046,72.0,18.0,7.0,5.0,78.0,133.0,,,,,0.9339622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,3,1,0.0020000000000000018,0.08232675790786743,0.9311926605504588
33,5004,0.816,5.0610761642456055,116.0,12.0,10.0,5.0,79.0,74.0,,,,,0.9339622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,3,1,0.0039999999999998925,0.08435126940409342,0.9357798165137614
38,5748,0.818,5.687103986740112,12.0,0.0,10.0,5.0,120.0,74.0,,,,,0.8584905660377359,0.0094339622641509,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0754716981132075,957,6,3,1,0.0020000000000000018,0.09478506644566854,0.9380733944954128
40,6040,0.824,5.9370033740997314,332.0,0.0,10.0,5.0,120.0,74.0,,,,,0.839622641509434,0.0094339622641509,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0943396226415094,957,6,3,1,0.006000000000000005,0.09895005623499552,0.944954128440367
42,6337,0.83,6.207345962524414,116.0,1.0,10.0,5.0,58.0,74.0,,,,,0.839622641509434,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.1037735849056603,957,6,3,1,0.006000000000000005,0.10345576604207357,0.9518348623853211
49,7365,0.832,7.0907299518585205,116.0,3.0,10.0,5.0,58.0,74.0,,,,,0.8301886792452831,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.1132075471698113,957,6,3,1,0.0020000000000000018,0.11817883253097534,0.9541284403669724
54,8104,0.836,7.836737871170044,330.0,1.0,10.0,5.0,50.0,74.0,,,,,0.9056603773584906,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0471698113207547,957,6,3,1,0.0040000000000000036,0.13061229785283407,0.9587155963302751
57,8551,0.838,8.194602727890015,330.0,3.0,10.0,5.0,50.0,74.0,,,,,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,3,1,0.0020000000000000018,0.13657671213150024,0.9610091743119266
58,8698,0.844,8.322548151016235,110.0,103.0,10.0,5.0,232.0,74.0,,,,,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,3,1,0.006000000000000005,0.1387091358502706,0.9678899082568807
60,8995,0.848,8.563465118408203,179.0,1.0,10.0,5.0,61.0,74.0,,,,,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,0.0188679245283018,957,6,3,1,0.0040000000000000036,0.1427244186401367,0.9724770642201834
68,10191,0.856,9.556514978408812,179.0,0.0,10.0,5.0,22.0,74.0,,,,,0.8584905660377359,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0943396226415094,0.0188679245283018,957,6,3,1,0.008000000000000007,0.15927524964014686,0.981651376146789
71,10635,0.86,9.92458438873291,179.0,0.0,10.0,5.0,58.0,74.0,,,,,0.8490566037735849,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0943396226415094,0.0283018867924528,957,6,3,1,0.0040000000000000036,0.16540973981221516,0.9862385321100917
77,11535,0.862,10.644956588745115,179.0,3.0,10.0,5.0,58.0,74.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,3,1,0.0020000000000000018,0.17741594314575193,0.9885321100917431
139,20821,0.864,23.128503561019897,179.0,14.0,7.0,5.0,58.0,74.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,3,1,0.0020000000000000018,0.3854750593503316,0.9908256880733944
446,66715,0.866,61.70550084114075,252.0,50.0,7.0,5.0,58.0,74.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,3,1,0.0020000000000000018,1.0284250140190125,0.9931192660550459
472,70605,0.868,64.89053678512573,252.0,227.0,7.0,5.0,58.0,74.0,,,,,0.9245283018867924,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0377358490566037,957,6,3,1,0.0020000000000000018,1.0815089464187622,0.9954128440366973
484,72394,0.87,66.37035822868347,252.0,14.0,7.0,5.0,50.0,74.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,3,1,0.0020000000000000018,1.1061726371447245,0.9977064220183486
489,73141,0.872,66.98223614692688,252.0,14.0,7.0,5.0,58.0,74.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,3,1,0.0020000000000000018,1.1163706024487814,1.0
0,100,0.562,0.4732439517974853,79.0,141.0,24.0,50.0,125.0,133.0,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,957,6,3,1,0.0,0.007887399196624754,0.6444954128440368
1,239,0.654,0.9063570499420166,377.0,101.0,23.0,2.0,7.0,9.0,,,,,0.219047619047619,0.1714285714285714,0.1714285714285714,0.2476190476190476,0.0380952380952381,0.1523809523809524,957,6,3,2,0.03200000000000003,0.015105950832366943,0.75
3,534,0.656,1.170694351196289,0.0,168.0,281.0,5.0,67.0,127.0,,,,,0.4,0.0952380952380952,0.2095238095238095,0.219047619047619,0.0095238095238095,0.0666666666666666,957,6,3,2,0.0020000000000000018,0.01951157251993815,0.7522935779816514
4,684,0.688,1.3426737785339355,347.0,220.0,23.0,30.0,387.0,9.0,,,,,0.4666666666666667,0.0952380952380952,0.2,0.1428571428571428,0.019047619047619,0.0761904761904762,957,6,3,2,0.03199999999999992,0.022377896308898925,0.7889908256880733
5,828,0.722,1.468968391418457,0.0,168.0,74.0,5.0,67.0,132.0,,,,,0.5619047619047619,0.0476190476190476,0.1809523809523809,0.0857142857142857,0.0380952380952381,0.0857142857142857,957,6,3,2,0.03400000000000003,0.02448280652364095,0.8279816513761468
6,975,0.742,1.5992732048034668,386.0,181.0,23.0,5.0,294.0,72.0,,,,,0.6320754716981132,0.0566037735849056,0.1886792452830188,0.0471698113207547,0.0188679245283018,0.0566037735849056,957,6,3,2,0.020000000000000018,0.026654553413391114,0.8509174311926605
7,1124,0.76,1.732872724533081,386.0,181.0,23.0,5.0,267.0,72.0,,,,,0.7169811320754716,0.0377358490566037,0.160377358490566,0.0377358490566037,0.0094339622641509,0.0377358490566037,957,6,3,2,0.018000000000000016,0.02888121207555135,0.8715596330275229
9,1416,0.798,1.9657979011535645,18.0,58.0,74.0,5.0,1.0,130.0,,,,,0.7547169811320755,0.0094339622641509,0.1698113207547169,0.0094339622641509,0.0094339622641509,0.0471698113207547,957,6,3,2,0.038000000000000034,0.03276329835255941,0.9151376146788991
14,2163,0.812,2.5862491130828857,58.0,49.0,7.0,5.0,98.0,133.0,,,,,0.9150943396226416,0.0094339622641509,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,3,2,0.014000000000000012,0.04310415188471476,0.9311926605504588
16,2462,0.82,2.8374173641204834,18.0,50.0,74.0,5.0,1.0,113.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,3,2,0.007999999999999896,0.04729028940200806,0.9403669724770641
17,2611,0.824,2.95810866355896,58.0,49.0,7.0,5.0,74.0,133.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,3,2,0.0040000000000000036,0.049301811059316,0.944954128440367
36,5451,0.836,5.4212646484375,37.0,41.0,7.0,5.0,74.0,179.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,3,2,0.01200000000000001,0.09035441080729166,0.9587155963302751
41,6197,0.844,6.148231029510498,58.0,41.0,7.0,5.0,74.0,179.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,3,2,0.008000000000000007,0.1024705171585083,0.9678899082568807
44,6643,0.846,6.5150322914123535,58.0,49.0,7.0,5.0,74.0,179.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,3,2,0.0020000000000000018,0.10858387152353922,0.9701834862385321
46,6940,0.848,6.757409334182739,58.0,12.0,7.0,5.0,74.0,179.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,3,2,0.0020000000000000018,0.11262348890304566,0.9724770642201834
50,7538,0.85,7.271488666534424,58.0,14.0,7.0,5.0,74.0,179.0,,,,,0.9245283018867924,0.0283018867924528,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,3,2,0.0020000000000000018,0.12119147777557374,0.9747706422018348
